TemplateType=fptcustom;Version=2019.0519;TemplateSignature=U0hJUlQ=;The top 3 rows are for Amazon.com use only. Do not modify or delete the top 3 rows.;;;;;;;;;;;;;;;Images;;;;;;;;Variation;;;;Basic;;;;;;;;Discovery;;;;;;;;;;;;;;;;;Product Enrichment;;;;Dimensions;;;;;;;;;Fulfillment;;;;;;;Compliance;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Offer;;;;;;;;;;;;;;;;;;;;;;;b2b;;;;;;;;;;;;;;
Product Type;Seller SKU;Brand Name;Product ID;Product ID Type;Product Name;Recommended Browse Nodes;Outer Material Type;Material Composition;Colour Map;Colour;Size;Department;Size Map;Adult Flag;Standard Price;Quantity;Main Image Url;Other Image Url1;Other Image Url2;Other Image Url3;Other Image Url4;Other Image Url5;Other Image Url6;Other Image Url7;Other Image Url8;Parentage;Parent SKU;Relationship Type;Variation Theme;Update Delete;Product Description;Inner Material Type;Product Care Instructions;Model Name;Model Number;Manufacturer Part Number;Product Exemption Reason;Search Terms;Season and collection year;Pattern description;Occasion description;Fitting type;Key Product Features;Key Product Features;Key Product Features;Key Product Features;Key Product Features;platinum-keywords1 - platinum-keywords5;platinum-keywords1 - platinum-keywords5;platinum-keywords1 - platinum-keywords5;platinum-keywords1 - platinum-keywords5;platinum-keywords1 - platinum-keywords5;Season;material_type;Style Name;Sleeve Type;Collar Style;size-modifier;Neck size;Neck Size unit;Shipping Weight;Website Shipping Weight Unit Of Measure;Item Width;Item Height;Item Shape;Item Dimensions Unit Of Measure;Item Length;Fulfillment Centre ID;Package Length;package-width;Package Height;Package Weight;Package Weight Unit Of Measure;Package Dimensions Unit Of Measure;Legal Disclaimer Description;Safety Warning;EU Toys Safety Directive Age-specific warning;EU Toys Safety Directive Non-Age-specific warning;EU Toys Safety Directive language warning;Country/Region Of Origin;Is this product a battery or does it utilise batteries?;Batteries are Included;Battery composition;Battery type/size;Battery type/size;Battery type/size;Number of batteries;Number of batteries;Number of batteries;Battery weight (grams);battery_weight_unit_of_measure;Number of Lithium Metal Cells;Number of Lithium-ion Cells;Lithium Battery Packaging;Watt hours per battery;lithium_battery_energy_content_unit_of_measure;Lithium content (grams);lithium_battery_weight_unit_of_measure;Applicable Dangerous Goods Regulations;Applicable Dangerous Goods Regulations;Applicable Dangerous Goods Regulations;Applicable Dangerous Goods Regulations;Applicable Dangerous Goods Regulations;UN number;Safety Data Sheet (SDS) URL;Item Weight;item_weight_unit_of_measure;Volume;item_volume_unit_of_measure;Flash point (°C)?;Categorization/GHS pictograms (select all that apply);Categorization/GHS pictograms (select all that apply);Categorization/GHS pictograms (select all that apply);Condition Type;condition_note;Currency;Handling Time;Sale Price;Sale From Date;Sale End Date;max-aggregate-ship-quantity;Package Quantity;Number of Items;Can Be Gift Messaged;Is Gift Wrap Available?;Is Discontinued by Manufacturer;Launch Date;Restock Date;Recommended Retail Price;Stop Selling Date;Max Order Quantity;Merchant Shipping Group;Offering Release Date;Scheduled Delivery SKU List;RRP;Product Tax Code;Business Price;Quantity Price Type;Quantity Lower Bound 1;Quantity Price 1;Quantity Lower Bound 2;Quantity Price 2;Quantity Lower Bound 3;Quantity Price 3;Quantity Lower Bound 4;Quantity Price 4;Quantity Lower Bound 5;Quantity Price 5;National Stock Number;United Nations Standard Products and Services Code;Pricing Action
shirt;1502 MPV XL;Anamita Tshirt;;GTIN;YEs Men's Mens Men Grey Crew Neck T-shirt Tshirt T shirt;1731028031;Cotton;100% Cotton;Grey;Grey;XL;Men;X-Large;false;10.45;5000;google.commmm;https://www.dropbox.com/s/ibsqxpvt8qclz2z/vyriska_sizeguide.png?dl=0;;;;;;;;Child;1502 MPV parent;Variation;Size;;;;;;;;;YEs Men's Mens Men Grey Crew Neck T-shirt Tshirt T shirt;Spring-Summer 16;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPV XXL;Anamita Tshirt;;GTIN;YEs Men's Mens Men Grey Crew Neck T-shirt Tshirt T shirt;1731028031;Cotton;100% Cotton;Grey;Grey;XXL;Men;XX-Large;false;10.45;5000;google.commmm;https://www.dropbox.com/s/ibsqxpvt8qclz2z/vyriska_sizeguide.png?dl=0;;;;;;;;Child;1502 MPV parent;Variation;Size;;;;;;;;;YEs Men's Mens Men Grey Crew Neck T-shirt Tshirt T shirt;Spring-Summer 17;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPM parent;Anamita Tshirt;;GTIN;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;1731502031;Cotton;100% Cotton;Grey;Grey;;Women;;false;10.45;5000;google.commmmm;https://www.dropbox.com/s/dgkidatwk5bnsf6/moteriska_guide.png?dl=0;;;;;;;;Parent;;;Size;;;;;;;;;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;Spring-Summer 12;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPM S;Anamita Tshirt;;GTIN;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;1731502031;Cotton;100% Cotton;Grey;Grey;S;Women;Small;false;10.45;5000;google.commmmm;https://www.dropbox.com/s/dgkidatwk5bnsf6/moteriska_guide.png?dl=0;;;;;;;;Child;1502 MPM parent;Variation;Size;;;;;;;;;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;Spring-Summer 13;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPM M;Anamita Tshirt;;GTIN;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;1731502031;Cotton;100% Cotton;Grey;Grey;M;Women;Medium;false;10.45;5000;google.commmmm;https://www.dropbox.com/s/dgkidatwk5bnsf6/moteriska_guide.png?dl=0;;;;;;;;Child;1502 MPM parent;Variation;Size;;;;;;;;;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;Spring-Summer 14;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPM L;Anamita Tshirt;;GTIN;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;1731502031;Cotton;100% Cotton;Grey;Grey;L;Women;Large;false;10.45;5000;google.commmmm;https://www.dropbox.com/s/dgkidatwk5bnsf6/moteriska_guide.png?dl=0;;;;;;;;Child;1502 MPM parent;Variation;Size;;;;;;;;;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;Spring-Summer 15;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPM XL;Anamita Tshirt;;GTIN;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;1731502031;Cotton;100% Cotton;Grey;Grey;XL;Women;X-Large;false;10.45;5000;google.commmmm;https://www.dropbox.com/s/dgkidatwk5bnsf6/moteriska_guide.png?dl=0;;;;;;;;Child;1502 MPM parent;Variation;Size;;;;;;;;;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;Spring-Summer 16;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPM XXL;Anamita Tshirt;;GTIN;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;1731502031;Cotton;100% Cotton;Grey;Grey;XXL;Women;XX-Large;false;10.45;5000;google.commmmm;https://www.dropbox.com/s/dgkidatwk5bnsf6/moteriska_guide.png?dl=0;;;;;;;;Child;1502 MPM parent;Variation;Size;;;;;;;;;YEs Women's Womens Women Grey T-shirt Tshirt T shirt;Spring-Summer 17;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MBK parent;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;White;White;;Girls;;false;10.45;5000;google.commmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Parent;;;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;Spring-Summer 12;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MBK XS;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;White;White;XS (110-116cm) (5-6 years);Girls;X-Small;false;10.45;5000;google.commmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MBK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;Spring-Summer 13;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MBK S;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;White;White;S (122-128cm) (7-8 years);Girls;Small;false;10.45;5000;google.commmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MBK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;Spring-Summer 14;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MBK M;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;White;White;M (134-140cm) (9-10 years);Girls;Medium;false;10.45;5000;google.commmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MBK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;Spring-Summer 15;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MBK L;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;White;White;L (146-152cm) (11-12 years);Girls;Large;false;10.45;5000;google.commmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MBK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;Spring-Summer 16;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MBK XL;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;White;White;XL (158-164cm) (12-13 years);Girls;X-Large;false;10.45;5000;google.commmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MBK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl White T-shirt Tshirt T shirt;Spring-Summer 17;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPK parent;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;Grey;Grey;;Girls;;false;10.45;5000;google.commmmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Parent;;;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;Spring-Summer 12;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPK XS;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;Grey;Grey;XS (110-116cm) (5-6 years);Girls;X-Small;false;10.45;5000;google.commmmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MPK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;Spring-Summer 13;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPK S;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;Grey;Grey;S (122-128cm) (7-8 years);Girls;Small;false;10.45;5000;google.commmmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MPK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;Spring-Summer 14;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPK M;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;Grey;Grey;M (134-140cm) (9-10 years);Girls;Medium;false;10.45;5000;google.commmmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MPK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;Spring-Summer 15;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPK L;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;Grey;Grey;L (146-152cm) (11-12 years);Girls;Large;false;10.45;5000;google.commmmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MPK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;Spring-Summer 16;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shirt;1502 MPK XL;Anamita Tshirt;;GTIN;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;1730918031;Cotton;100% Cotton;Grey;Grey;XL (158-164cm) (12-13 years);Girls;X-Large;false;10.45;5000;google.commmmmmm;https://www.dropbox.com/s/cahz4bi9vtzhezb/vaikiska_guide.png?dl=0;;;;;;;;Child;1502 MPK parent;Variation;Size;;;;;;;;;YEs Kids Children Unisex Boys Boy Girls Girl Grey T-shirt Tshirt T shirt;Spring-Summer 17;;Casual;Regular Fit;High quality short sleeve Tshirt. Made in EU, France. ;Jersey made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Shirt is fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sweater;1502 SW parent;Anamita Tshirt;;GTIN;YEs Unisex Women's Womens Women Men's Mens Men Sweatshirt Pullover;1731021031;Cotton;70% Cotton 30% Polyester;Grey;Grey;;Men;;false;24.99;5000;google.commmmmmmm;https://www.dropbox.com/s/7seqlk7n7cw8qb8/vyriska_sweather-1.png?dl=0;;;;;;;;Parent;;;Size;;;;;;;;;YEs Unisex Women's Womens Women Men's Mens Men Sweatshirt Pullover;Spring-Summer 12;;Casual;Regular Fit;High quality pullover. Made in EU, France. ;Sweatshirt made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sweater;1502 SW S;Anamita Tshirt;;GTIN;YEs Unisex Women's Womens Women Men's Mens Men Sweatshirt Pullover;1731021031;Cotton;70% Cotton 30% Polyester;Grey;Grey;S;Men;Small;false;24.99;5000;google.commmmmmmm;https://www.dropbox.com/s/7seqlk7n7cw8qb8/vyriska_sweather-1.png?dl=0;;;;;;;;Child;1502 SW parent;Variation;Size;;;;;;;;;YEs Unisex Women's Womens Women Men's Mens Men Sweatshirt Pullover;Spring-Summer 13;;Casual;Regular Fit;High quality pullover. Made in EU, France. ;Sweatshirt made by professional silkography method. Paint made in United Kingdom. ;Could be great gift for a birthday, Christmas or other celebration. Write us and we will take care of surprise for someone!;Fashionable, stylish for nearly any occasion. Perfect match with any outfit. ;The item will be send by the same day. ;;;;;;Spring-Summer;Cotton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GBP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
